review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
33878,Kirsty Patel,36,Realme,Realme Narzo 70,276.31,GBP,0.78,5.0,Positive,UK,English,3/6/2025,True,5,4,4,5,4,1,AliExpress,1
33879,Bhavika Vasa,18,OnePlus,OnePlus 11R,635.85,INR,83.0,1.0,Negative,India,Hindi,11/19/2023,True,1,2,2,1,2,1,Amazon,2
33880,Heather Stephens,40,OnePlus,OnePlus Nord 3,960.92,AED,3.67,3.0,Negative,UAE,English,3/31/2024,True,3,1,2,3,2,0,AliExpress,0
33881,Marijan Mude,53,Google,Pixel 6,666.65,EUR,0.93,3.0,Positive,Germany,German,4/25/2023,False,3,2,2,4,2,1,AliExpress,0
33882,Henrique Leão,23,Google,Pixel 7a,955.35,BRL,5.7,3.0,Positive,Brazil,Portuguese,12/6/2022,True,2,1,5,2,3,4,Flipkart,0
33883,Yashodhara Chand,28,Apple,iPhone SE,744.5,INR,83.0,3.0,Neutral,India,Hindi,11/6/2023,True,2,2,2,2,3,1,eBay,0
33884,Dana Allen,38,Google,Pixel 8,593.24,USD,1.0,3.0,Positive,USA,English,12/8/2023,True,3,1,2,4,3,4,eBay,0
33885,Melissa Lopez,18,Samsung,Galaxy A55,1370.54,AUD,1.53,2.0,Negative,Australia,English,5/4/2023,True,1,2,3,3,4,3,AliExpress,0
33886,Amanda Smith,31,Google,Pixel 7a,746.67,USD,1.0,2.0,Negative,USA,English,10/29/2022,True,1,1,2,1,3,2,Flipkart,2
33887,Linda Collins,31,Realme,Realme Narzo 70,469.3,USD,1.0,3.0,Negative,USA,English,5/4/2024,True,3,3,4,3,2,3,AliExpress,0
33888,Barry Allan-Harrison,18,Samsung,Galaxy S24,494.68,GBP,0.78,2.0,Neutral,UK,English,12/21/2024,True,2,1,2,1,1,1,Amazon,2
33889,Brian Buchanan,20,Google,Pixel 8,719.07,AED,3.67,2.0,Neutral,UAE,English,10/6/2023,True,1,1,3,2,2,1,AliExpress,2
33890,Mrs Deborah Pearce,29,Google,Pixel 7a,1027.4,GBP,0.78,3.0,Neutral,UK,English,5/6/2025,True,2,1,2,2,4,3,BestBuy,0
33891,Kimberly Kirk,42,Samsung,Galaxy Note 20,595.58,AUD,1.53,3.0,Positive,Australia,English,12/12/2022,True,3,2,3,4,2,8,Amazon,0
33892,Aimee Robinson,18,Realme,Realme 12 Pro,599.23,GBP,0.78,3.0,Positive,UK,English,5/1/2023,True,2,2,3,2,1,3,eBay,0
33893,Romy Scholz,18,Xiaomi,Redmi Note 13,554.03,EUR,0.93,4.0,Positive,Germany,German,3/31/2025,True,4,4,5,3,5,4,eBay,1
33894,Amy Castillo,23,Samsung,Galaxy S24,1076.52,USD,1.0,2.0,Negative,USA,English,10/30/2024,True,3,2,2,3,2,4,BestBuy,0
33895,Jamie Miranda,18,Realme,Realme 12 Pro,180.17,CAD,1.38,3.0,Positive,Canada,English,4/5/2025,False,3,3,2,3,3,6,BestBuy,0
33896,Cheryl Wells,33,Apple,iPhone 14,1341.94,AUD,1.53,1.0,Neutral,Australia,English,8/16/2024,True,1,1,2,1,1,4,Amazon,2
33897,Isaque Leão,19,Realme,Realme Narzo 70,543.15,BRL,5.7,1.0,Negative,Brazil,Portuguese,10/25/2024,False,1,1,1,1,1,0,eBay,2
33898,Erin Stone,32,Motorola,Moto G Power,278.14,AUD,1.53,4.0,Positive,Australia,English,7/22/2023,False,4,4,3,3,5,3,eBay,1
33899,Barbara Harris,18,Realme,Realme Narzo 70,501.53,USD,1.0,3.0,Positive,USA,English,2/24/2023,True,3,4,3,2,3,8,Flipkart,0
33900,David Williams-Bryant,20,Samsung,Galaxy Note 20,436.56,GBP,0.78,3.0,Positive,UK,English,3/14/2025,False,2,2,1,1,2,3,Amazon,2
33901,Urmi Seshadri,44,Apple,iPhone SE,1161.62,INR,83.0,4.0,Positive,India,Hindi,12/21/2023,True,1,2,3,4,3,3,BestBuy,0
33902,Gunda Kabus B.Eng.,18,Google,Pixel 6,832.59,EUR,0.93,5.0,Positive,Germany,German,12/29/2024,True,3,3,5,5,5,7,BestBuy,1
33903,Harry Franklin,51,OnePlus,OnePlus 12,853.23,USD,1.0,2.0,Neutral,USA,English,12/29/2024,True,1,1,2,2,3,1,Flipkart,2
33904,George Stevens,46,Xiaomi,Poco X6,637.0,GBP,0.78,3.0,Neutral,UK,English,9/24/2024,False,2,3,3,3,3,1,Amazon,0
33905,Brian Duncan,18,Apple,iPhone 14,1001.28,AED,3.67,2.0,Positive,UAE,English,6/14/2023,True,1,1,1,2,1,5,BestBuy,2
33906,Thomas Payne,18,Apple,iPhone 14,808.09,USD,1.0,5.0,Positive,USA,English,6/6/2023,True,5,5,5,4,4,2,AliExpress,1
33907,Lindsay Rhodes,18,Realme,Realme Narzo 70,344.32,AED,3.67,4.0,Positive,UAE,English,7/2/2023,True,3,4,4,4,3,4,Flipkart,1
33908,Kevin Chaudhry,21,Realme,Realme Narzo 70,599.52,INR,83.0,4.0,Positive,India,Hindi,8/1/2024,True,5,2,4,2,4,6,BestBuy,1
33909,Jagvi Bhavsar,24,Apple,iPhone 13,750.34,INR,83.0,3.0,Neutral,India,Hindi,4/18/2023,False,1,1,1,1,1,1,eBay,2
33910,Shane Jackson,30,Samsung,Galaxy A55,1391.32,USD,1.0,3.0,Positive,USA,English,2/2/2025,True,2,1,3,2,1,8,AliExpress,0
33911,Gemma Allen,37,Xiaomi,Mi 13 Pro,230.39,GBP,0.78,4.0,Positive,UK,English,3/7/2024,True,5,2,5,4,5,9,Flipkart,1
33912,Varsha Mukhopadhyay,18,Realme,Realme 12 Pro,563.99,INR,83.0,2.0,Negative,India,Hindi,1/5/2023,True,2,1,1,3,1,2,BestBuy,2
33913,Mason Mani,28,Samsung,Galaxy Note 20,1065.62,INR,83.0,2.0,Positive,India,Hindi,1/3/2024,True,3,1,3,1,1,2,Amazon,2
33914,Esther Brito,36,OnePlus,OnePlus Nord 3,978.98,BRL,5.7,3.0,Neutral,Brazil,Portuguese,11/5/2023,True,4,4,5,2,3,6,Amazon,1
33915,Carole Grant-Owen,24,Google,Pixel 6,933.52,GBP,0.78,2.0,Negative,UK,English,4/3/2024,True,2,1,3,2,2,2,AliExpress,2
33916,Tarak Chander,18,OnePlus,OnePlus 11R,375.09,INR,83.0,3.0,Positive,India,Hindi,7/14/2023,False,2,2,4,3,3,6,Amazon,0
33917,Alexander Bonbach,33,Apple,iPhone SE,1374.59,EUR,0.93,3.0,Neutral,Germany,German,11/28/2022,True,2,4,4,2,1,1,Flipkart,0
33918,Caitlin Snyder,19,Google,Pixel 6,560.74,AED,3.67,2.0,Neutral,UAE,English,12/25/2023,True,1,2,2,3,1,0,eBay,2
33919,Natasha Evans,18,Motorola,Moto G Power,350.28,AED,3.67,3.0,Neutral,UAE,English,9/21/2024,False,3,3,2,3,2,1,eBay,0
33920,Maria Júlia Cardoso,26,Apple,iPhone 14,1330.96,BRL,5.7,3.0,Positive,Brazil,Portuguese,5/2/2023,True,1,1,4,1,3,8,Flipkart,0
33921,Maria Luiza Freitas,52,Apple,iPhone 13,864.05,BRL,5.7,4.0,Positive,Brazil,Portuguese,4/12/2023,True,5,5,4,1,3,4,eBay,1
33922,Ing. Irmingard Pärtzelt B.Eng.,19,Motorola,Edge 50,637.585,EUR,0.93,4.0,Positive,Germany,German,10/23/2024,True,2,3,4,4,3,1,eBay,0
33923,Mrs Beth Jackson,36,OnePlus,OnePlus 12,453.53,GBP,0.78,2.0,Negative,UK,English,10/31/2024,True,1,1,2,1,3,1,BestBuy,2
33924,Christopher Michael,38,Samsung,Galaxy Note 20,783.0,USD,1.0,2.0,Neutral,USA,English,3/25/2024,True,3,1,3,1,1,5,AliExpress,2
33925,Joseph Wilson,27,Xiaomi,Poco X6,637.585,AED,3.67,2.0,Negative,UAE,English,4/2/2024,True,1,1,1,2,1,3,BestBuy,2
33926,Gabriel Cunha,24,Xiaomi,Mi 13 Pro,432.43,BRL,5.7,2.0,Negative,Brazil,Portuguese,6/23/2025,True,4,1,1,1,2,2,Flipkart,2
33927,Albin Klemt,38,Apple,iPhone 15 Pro,1456.2,EUR,0.93,4.0,Positive,Germany,German,3/19/2024,True,2,4,5,4,2,6,eBay,1
33928,Mindy Strong,35,Samsung,Galaxy S24,1177.26,AED,3.67,1.0,Negative,UAE,English,4/28/2023,True,1,1,1,1,1,7,eBay,2
33929,Jessica Lee,23,Xiaomi,Redmi Note 13,619.82,AUD,1.53,3.0,Positive,Australia,English,9/13/2023,True,4,3,2,2,2,1,Flipkart,0
33930,Lajita Zacharia,22,Google,Pixel 8,718.21,INR,83.0,2.0,Positive,India,Hindi,2/14/2025,True,1,1,1,3,2,2,BestBuy,2
33931,Mr Stuart Knowles,44,Realme,Realme Narzo 70,596.45,GBP,0.78,4.0,Positive,UK,English,6/6/2025,True,4,4,3,4,3,5,Flipkart,1
33932,Elisa Oliveira,46,Motorola,Razr 40,497.38,BRL,5.7,5.0,Positive,Brazil,Portuguese,7/15/2023,True,5,5,5,4,3,8,BestBuy,1
33933,Jennifer Edwards,18,Motorola,Edge 50,465.84,AUD,1.53,2.0,Neutral,Australia,English,6/25/2025,True,2,3,3,3,1,3,Flipkart,0
33934,Angela Wise,30,Google,Pixel 8,1097.7,AUD,1.53,3.0,Neutral,Australia,English,8/24/2024,True,2,3,3,1,3,2,Flipkart,0
33935,Mr Kyle Harris,33,Apple,iPhone 15 Pro,1034.17,GBP,0.78,1.0,Negative,UK,English,9/23/2023,True,1,1,1,1,1,1,BestBuy,2
33936,Stacey Kline,18,Realme,Realme Narzo 70,426.3,USD,1.0,4.0,Positive,USA,English,1/3/2024,True,2,3,4,4,3,8,eBay,1
33937,Bhavya Bhasin,19,Realme,Realme Narzo 70,477.15,INR,83.0,3.0,Positive,India,Hindi,6/19/2025,True,3,2,3,2,4,7,Amazon,0
33938,Travis Green,23,OnePlus,OnePlus Nord 3,981.78,USD,1.0,4.0,Positive,USA,English,12/14/2022,True,3,4,4,4,4,2,BestBuy,1
33939,Raissa Warmer,24,Google,Pixel 6,587.65,EUR,0.93,1.0,Negative,Germany,German,4/20/2024,True,1,1,1,1,1,1,Amazon,2
33940,Lindsey Bridges,24,Apple,iPhone 15 Pro,774.53,USD,1.0,4.0,Positive,USA,English,9/15/2025,True,5,3,2,4,2,6,Flipkart,1
33941,Ekansh Bedi,21,Google,Pixel 6,745.66,INR,83.0,3.0,Negative,India,Hindi,4/19/2025,True,1,1,1,1,2,0,Flipkart,2
33942,Dipta Bora,36,Google,Pixel 7a,723.32,INR,83.0,5.0,Positive,India,Hindi,10/7/2025,True,4,4,5,4,2,5,Flipkart,1
33943,Mr. Jesse Hawkins,33,Google,Pixel 8,1029.7,CAD,1.38,3.0,Positive,Canada,English,8/12/2024,False,2,4,1,1,3,3,Amazon,0
33944,Juliana Pastor,28,Motorola,Edge 50,434.19,BRL,5.7,3.0,Negative,Brazil,Portuguese,11/22/2024,True,1,1,2,1,1,3,eBay,2
33945,Jennifer Velasquez,33,Motorola,Edge 50,727.68,AUD,1.53,2.0,Neutral,Australia,English,7/17/2023,False,1,1,1,2,3,1,Amazon,2
33946,Megan Luna,38,Google,Pixel 8,884.62,CAD,1.38,3.0,Positive,Canada,English,10/15/2023,True,2,1,3,1,2,4,Flipkart,2
33947,Rita Stiffel,30,Xiaomi,Mi 13 Pro,488.97,EUR,0.93,3.0,Neutral,Germany,German,11/13/2024,False,3,2,2,3,3,1,AliExpress,0
33948,Ibrahim Jopich B.A.,30,Xiaomi,Poco X6,462.15,EUR,0.93,3.0,Positive,Germany,German,7/2/2024,False,3,1,3,4,3,7,BestBuy,0
33949,Madison Moore,18,OnePlus,OnePlus 11R,373.37,CAD,1.38,5.0,Positive,Canada,English,10/27/2022,True,4,4,4,3,3,2,BestBuy,1
33950,Jeremiah Patla,18,Realme,Realme Narzo 70,321.35,INR,83.0,1.0,Negative,India,Hindi,4/25/2023,True,1,1,1,2,1,5,eBay,2
33951,Charles Rice,31,Xiaomi,Redmi Note 13,362.6,AED,3.67,2.0,Neutral,UAE,English,10/13/2025,True,2,2,2,3,1,2,AliExpress,2
33952,Volkmar Schottin,32,Realme,Realme Narzo 70,515.92,EUR,0.93,5.0,Positive,Germany,German,3/20/2025,True,5,5,5,4,4,4,Flipkart,1
33953,Rebecca Newton,42,OnePlus,OnePlus 11R,485.65,GBP,0.78,3.0,Positive,UK,English,6/19/2023,True,2,3,1,3,3,7,Amazon,0
33954,Taylor Jones,23,Xiaomi,Redmi Note 13,656.13,AED,3.67,2.0,Negative,UAE,English,9/10/2024,False,3,1,3,1,1,2,Amazon,2
33955,Logan Butler,38,Samsung,Galaxy A55,760.6,AED,3.67,4.0,Positive,UAE,English,10/15/2025,True,5,4,4,4,4,6,Flipkart,1
33956,Alexander Clark-Jones,35,OnePlus,OnePlus 12,812.55,GBP,0.78,5.0,Positive,UK,English,3/7/2023,False,4,3,4,4,5,5,Flipkart,1
33957,Edwin Farmer,34,OnePlus,OnePlus Nord 3,728.04,AUD,1.53,2.0,Neutral,Australia,English,2/28/2025,True,2,1,1,2,2,3,Flipkart,2
33958,Ishani Choudhry,45,Realme,Realme 12 Pro,363.97,INR,83.0,4.0,Positive,India,Hindi,2/15/2025,False,4,3,5,4,2,6,BestBuy,1
33959,Diana Hickman,18,Motorola,Edge 50,634.08,CAD,1.38,4.0,Positive,Canada,English,5/5/2023,True,3,2,4,2,4,9,Amazon,1
33960,Sylvester Scholz,18,Google,Pixel 6,922.94,EUR,0.93,3.0,Positive,Germany,German,10/24/2022,True,3,2,2,2,2,3,BestBuy,0
33961,Annette Fraser,29,OnePlus,OnePlus 11R,521.33,GBP,0.78,2.0,Negative,UK,English,8/4/2023,True,3,1,1,2,1,3,Amazon,2
33962,Brinda Bajaj,34,Xiaomi,Redmi Note 13,637.585,INR,83.0,3.0,Positive,India,Hindi,5/7/2024,False,3,2,4,2,1,3,BestBuy,0
33963,Derek Huff,18,Xiaomi,Poco X6,278.11,AUD,1.53,4.0,Positive,Australia,English,4/24/2025,True,3,3,3,5,4,5,AliExpress,1
33964,Tom Mitchell,30,Samsung,Galaxy A55,422.81,GBP,0.78,1.0,Neutral,UK,English,5/28/2024,True,1,1,1,3,1,0,eBay,2
33965,Carrie Blackburn,44,Google,Pixel 7a,910.67,CAD,1.38,3.0,Neutral,Canada,English,11/6/2023,True,1,3,2,2,3,2,Flipkart,0
33966,Dr. Telse Geißler B.Eng.,27,Realme,Realme 12 Pro,535.82,EUR,0.93,4.0,Positive,Germany,German,2/5/2024,True,4,5,4,4,3,5,Amazon,1
33967,Keith Edwards,18,Motorola,Moto G Power,213.03,CAD,1.38,4.0,Positive,Canada,English,12/1/2024,False,5,4,4,4,4,5,eBay,1
33968,Jessica Walter,37,Xiaomi,Mi 13 Pro,593.0,AUD,1.53,4.0,Positive,Australia,English,1/28/2025,True,2,4,4,3,4,4,Amazon,1
33969,Mark Floyd,25,Motorola,Razr 40,457.83,CAD,1.38,4.0,Positive,Canada,English,11/21/2024,True,3,4,4,4,3,6,Flipkart,1
33970,Andrea Carr,18,Realme,Realme Narzo 70,502.49,AUD,1.53,2.0,Neutral,Australia,English,3/22/2023,True,1,1,2,1,1,2,Flipkart,2
33971,Gabriel Payne,26,Motorola,Edge 50,532.26,USD,1.0,2.0,Neutral,USA,English,8/2/2025,True,3,1,1,2,2,4,eBay,2
33972,Chakrika Deshpande,21,Apple,iPhone 13,886.21,INR,83.0,1.0,Neutral,India,Hindi,4/3/2023,True,2,1,1,1,1,0,Flipkart,2
33973,Logan Kennedy,27,Xiaomi,Redmi Note 13,697.98,AUD,1.53,2.0,Negative,Australia,English,12/6/2022,True,1,2,1,2,3,2,BestBuy,2
33974,Mrs Kelly Holden,47,Samsung,Galaxy Note 20,1238.72,GBP,0.78,1.0,Negative,UK,English,5/8/2024,True,1,1,2,2,1,1,eBay,2
33975,Prof. Heinz-Peter Schmiedecke B.A.,30,OnePlus,OnePlus 11R,716.08,EUR,0.93,3.0,Neutral,Germany,German,5/10/2025,False,3,2,1,5,3,1,BestBuy,0
33976,Emily Morton,45,Motorola,Edge 50,682.82,CAD,1.38,5.0,Positive,Canada,English,8/25/2023,True,4,5,5,5,3,7,eBay,1
33977,David Santos,25,Apple,iPhone 13,983.44,USD,1.0,3.0,Positive,USA,English,11/30/2023,True,2,2,2,3,5,3,Flipkart,0
33978,Chase Ward Jr.,30,Google,Pixel 7a,969.22,AED,3.67,2.0,Neutral,UAE,English,1/26/2025,False,1,3,1,2,1,0,AliExpress,2
33979,Lorraine Taylor,32,Xiaomi,Redmi Note 13,400.3,GBP,0.78,3.0,Positive,UK,English,11/20/2024,True,2,3,2,4,1,3,Amazon,0
33980,Hritik Hegde,29,Samsung,Galaxy A55,1075.18,INR,83.0,3.0,Positive,India,Hindi,12/16/2023,True,3,2,2,3,1,8,Amazon,0
33981,Dr Scott Dixon,25,OnePlus,OnePlus 12,728.73,GBP,0.78,3.0,Neutral,UK,English,12/8/2022,False,3,3,1,2,2,0,eBay,0
33982,Cory Garcia Jr.,31,OnePlus,OnePlus 12,432.68,AUD,1.53,3.0,Neutral,Australia,English,1/16/2025,True,2,1,2,1,1,4,AliExpress,2
33983,Marc Warren,29,Realme,Realme 12 Pro,416.93,GBP,0.78,5.0,Positive,UK,English,11/9/2024,False,4,5,4,4,4,3,BestBuy,1
33984,Steven Wright,19,Google,Pixel 6,1087.4,AED,3.67,3.0,Positive,UAE,English,4/21/2024,True,4,4,2,2,1,3,BestBuy,0
33985,Dana Anderson,32,Motorola,Edge 50,401.15,USD,1.0,3.0,Neutral,USA,English,3/7/2024,True,4,4,2,2,1,2,Amazon,0
33986,Shawn Jones,29,Realme,Realme Narzo 70,382.07,AUD,1.53,4.0,Positive,Australia,English,9/26/2024,True,3,4,3,2,5,4,Amazon,1
33987,James Smith,21,Xiaomi,Poco X6,666.28,USD,1.0,2.0,Positive,USA,English,4/27/2023,True,1,2,1,1,2,3,BestBuy,2
33988,Isabel Souza,29,OnePlus,OnePlus 12,722.61,BRL,5.7,3.0,Neutral,Brazil,Portuguese,9/9/2024,True,3,4,4,4,2,4,Amazon,0
33989,Aashi Barad,28,OnePlus,OnePlus 11R,508.45,INR,83.0,5.0,Positive,India,Hindi,10/29/2022,True,4,4,4,4,4,8,AliExpress,1
33990,Mr. Brian Malone,34,Samsung,Galaxy Z Flip,637.585,USD,1.0,5.0,Positive,USA,English,12/15/2022,True,4,3,5,3,3,6,Amazon,1
33991,Mr Rhys Baker,26,Xiaomi,Mi 13 Pro,625.1,GBP,0.78,4.0,Positive,UK,English,4/12/2023,True,1,2,3,4,3,6,Flipkart,0
33992,Regina Summers,33,OnePlus,OnePlus 11R,921.98,AUD,1.53,3.0,Neutral,Australia,English,4/15/2024,True,3,4,3,3,2,1,eBay,0
33993,Gabriela Patel,59,Samsung,Galaxy Note 20,828.62,AUD,1.53,5.0,Neutral,Australia,English,3/19/2023,True,5,5,4,5,4,4,Amazon,1
33994,John Lynch,43,Realme,Realme 12 Pro,340.31,AUD,1.53,4.0,Positive,Australia,English,1/6/2025,False,4,2,4,3,3,6,Flipkart,1
33995,Laura Eaton,36,Realme,Realme Narzo 70,385.85,CAD,1.38,3.0,Neutral,Canada,English,4/12/2024,False,1,3,1,3,1,3,Amazon,2
33996,Kathleen Turner,26,Samsung,Galaxy S24,1083.39,AUD,1.53,3.0,Positive,Australia,English,7/5/2023,True,5,5,4,4,5,6,eBay,1
33997,Ryan Kennedy,27,Samsung,Galaxy S24,1258.17,CAD,1.38,4.0,Positive,Canada,English,12/1/2022,True,4,2,3,4,2,5,eBay,0
33998,Kimberly Wilson,22,Google,Pixel 6,905.98,AUD,1.53,5.0,Positive,Australia,English,5/12/2024,False,3,5,5,5,5,4,Amazon,1
33999,Ranveer Kibe,25,Motorola,Razr 40,641.59,INR,83.0,3.0,Neutral,India,Hindi,3/9/2023,False,3,1,2,3,3,2,eBay,0
34000,Troy Waller,24,Realme,Realme Narzo 70,560.15,CAD,1.38,5.0,Positive,Canada,English,10/30/2022,True,5,5,4,5,5,6,eBay,1
34001,Matthew Jackson,30,Samsung,Galaxy Z Flip,1002.25,GBP,0.78,1.0,Negative,UK,English,6/24/2024,True,1,1,1,1,1,3,BestBuy,2
34002,Vinícius Siqueira,29,OnePlus,OnePlus 11R,982.59,BRL,5.7,3.0,Positive,Brazil,Portuguese,2/24/2024,False,2,3,5,3,2,5,eBay,0
34003,Caleb Bala,19,Samsung,Galaxy S24,1125.51,INR,83.0,5.0,Positive,India,Hindi,11/12/2022,True,5,3,4,5,4,9,eBay,1
34004,Matthew Rogers,39,Google,Pixel 7a,951.75,AUD,1.53,4.0,Positive,Australia,English,7/25/2024,True,2,5,4,4,4,7,AliExpress,1
34005,Connie Taylor,32,Samsung,Galaxy S24,1241.86,USD,1.0,4.0,Positive,USA,English,4/5/2024,True,3,2,4,4,4,2,BestBuy,0
34006,Abhimanyu Saran,30,Apple,iPhone 15 Pro,1382.38,INR,83.0,4.0,Positive,India,Hindi,4/14/2024,False,4,3,3,2,3,6,BestBuy,0
34007,Ing. Adriana Rosemann MBA.,27,Xiaomi,Mi 13 Pro,698.36,EUR,0.93,2.0,Negative,Germany,German,4/29/2025,True,2,2,2,2,2,2,eBay,2
34008,Nicolas Moreira,18,OnePlus,OnePlus Nord 3,541.48,BRL,5.7,3.0,Positive,Brazil,Portuguese,4/12/2024,True,2,2,4,1,3,7,AliExpress,0
34009,Emmi Eimer-Hethur,23,Realme,Realme 12 Pro,352.65,EUR,0.93,5.0,Positive,Germany,German,9/20/2023,True,3,5,5,4,5,1,BestBuy,1
34010,Siya Nayar,18,Motorola,Razr 40,569.24,INR,83.0,2.0,Neutral,India,Hindi,6/15/2024,True,3,1,3,2,1,2,BestBuy,2
34011,Erin Williams,18,Samsung,Galaxy A55,650.33,AUD,1.53,4.0,Positive,Australia,English,6/28/2024,True,2,3,2,3,2,5,Flipkart,0
34012,Abigail Jordan,22,Motorola,Edge 50,776.73,AED,3.67,3.0,Neutral,UAE,English,2/19/2023,False,1,3,4,4,2,1,eBay,0
34013,Tejas Sagar,18,Realme,Realme 12 Pro,226.29,INR,83.0,4.0,Positive,India,Hindi,8/5/2023,True,5,3,4,3,5,4,eBay,1
34014,Jessica Hahn,34,OnePlus,OnePlus 11R,367.59,CAD,1.38,3.0,Positive,Canada,English,5/7/2024,False,3,1,3,1,3,0,BestBuy,0
34015,Victoria Smith,21,Samsung,Galaxy A55,1074.67,AED,3.67,3.0,Neutral,UAE,English,5/25/2023,True,3,3,1,3,2,4,Flipkart,0
34016,Hilma Beier-Reinhardt,25,Apple,iPhone SE,637.585,EUR,0.93,4.0,Neutral,Germany,German,8/16/2023,True,3,2,4,2,3,1,eBay,0
34017,Mary Sullivan,51,Realme,Realme Narzo 70,194.67,AUD,1.53,4.0,Positive,Australia,English,6/21/2025,True,5,2,1,3,1,3,Amazon,0
34018,Susan Anderson,43,Apple,iPhone SE,1497.84,USD,1.0,4.0,Positive,USA,English,12/30/2023,True,3,4,4,2,3,10,Flipkart,1
34019,Jennifer Kim,37,Realme,Realme Narzo 70,510.5,USD,1.0,2.0,Negative,USA,English,8/25/2025,True,1,2,1,3,1,2,eBay,2
34020,Oliver Sarin,30,Google,Pixel 8,501.31,INR,83.0,5.0,Positive,India,Hindi,12/1/2024,True,4,5,5,5,5,7,BestBuy,1
34021,Mariah Cassiano,40,Motorola,Razr 40,460.07,BRL,5.7,3.0,Positive,Brazil,Portuguese,5/20/2023,True,2,3,2,4,2,9,Amazon,0
34022,Jamie Peterson,40,Realme,Realme 12 Pro,302.08,USD,1.0,2.0,Positive,USA,English,9/21/2024,True,2,1,1,1,3,1,eBay,2
34023,Samantha Barnes MD,32,Realme,Realme 12 Pro,186.54,USD,1.0,3.0,Positive,USA,English,4/20/2023,True,2,1,3,3,3,5,BestBuy,0
34024,Michael Gomez,28,Apple,iPhone 14,1461.41,AUD,1.53,2.0,Neutral,Australia,English,5/29/2025,True,1,1,3,3,3,4,AliExpress,0
34025,Anthony Walker,18,Realme,Realme Narzo 70,389.15,AUD,1.53,1.0,Negative,Australia,English,2/2/2024,True,1,1,1,1,1,2,Flipkart,2
34026,Gesche Rogge,37,Apple,iPhone 13,1171.17,EUR,0.93,3.0,Positive,Germany,German,3/16/2023,True,3,1,4,5,3,6,AliExpress,0
34027,Indali Keer,38,Xiaomi,Poco X6,644.46,INR,83.0,4.0,Positive,India,Hindi,3/13/2023,True,1,4,3,5,3,2,eBay,0
34028,Judith Ray,34,OnePlus,OnePlus 12,636.7,AED,3.67,4.0,Neutral,UAE,English,6/9/2024,False,3,4,5,2,3,1,Flipkart,0
34029,Kevin Fitzpatrick,41,Samsung,Galaxy Z Flip,1010.12,CAD,1.38,4.0,Positive,Canada,English,2/6/2024,True,4,3,5,2,3,6,eBay,1
34030,Tracy Huerta,24,OnePlus,OnePlus Nord 3,852.42,USD,1.0,4.0,Positive,USA,English,11/14/2022,False,3,2,5,1,3,7,Amazon,0
34031,Natalie Wilson,26,Realme,Realme 12 Pro,506.21,GBP,0.78,4.0,Neutral,UK,English,7/20/2025,True,2,2,4,5,5,3,eBay,1
34032,Megan Smith,20,OnePlus,OnePlus Nord 3,637.585,AUD,1.53,2.0,Neutral,Australia,English,3/10/2024,True,2,3,3,1,1,0,Amazon,2
34033,Paul Ford,39,Motorola,Moto G Power,375.56,AED,3.67,2.0,Neutral,UAE,English,6/19/2025,True,1,2,1,1,2,3,eBay,2
34034,Antonella Fonseca,31,Samsung,Galaxy S24,424.44,BRL,5.7,4.0,Positive,Brazil,Portuguese,11/5/2022,True,2,4,2,4,3,3,AliExpress,0
34035,Brenda Nguyen,34,Apple,iPhone 14,1219.53,USD,1.0,4.0,Positive,USA,English,4/6/2024,True,5,5,3,4,5,6,Amazon,1
34036,Caroline Lawson,19,OnePlus,OnePlus 11R,839.04,AED,3.67,3.0,Positive,UAE,English,12/4/2022,True,2,2,1,1,1,9,AliExpress,0
34037,Fridolin Junken,24,Xiaomi,Mi 13 Pro,462.95,EUR,0.93,5.0,Positive,Germany,German,12/13/2024,True,4,3,5,3,5,4,Flipkart,1
34038,Howard Carter,18,Apple,iPhone 15 Pro,637.585,GBP,0.78,3.0,Neutral,UK,English,7/20/2023,True,2,3,3,3,3,2,Flipkart,0
34039,Ivo Kreusel,18,Realme,Realme 12 Pro,310.07,EUR,0.93,2.0,Negative,Germany,German,5/30/2023,True,2,1,2,2,2,3,Amazon,2
34040,David Jones,41,OnePlus,OnePlus Nord 3,652.16,AED,3.67,1.0,Negative,UAE,English,7/22/2025,True,1,1,2,2,1,1,eBay,2
34041,John Vaughn,27,Samsung,Galaxy Note 20,1144.87,AUD,1.53,5.0,Positive,Australia,English,12/13/2023,True,4,3,4,3,4,7,Amazon,1
34042,Abhimanyu Maharaj,40,Realme,Realme 12 Pro,413.67,INR,83.0,4.0,Positive,India,Hindi,11/27/2024,True,3,3,2,4,2,3,eBay,0
34043,Joseph Walker-Johnson,29,Apple,iPhone 15 Pro,637.585,GBP,0.78,4.0,Positive,UK,English,10/13/2024,True,4,5,4,5,3,4,BestBuy,1
34044,Catherine Price,27,Motorola,Razr 40,436.45,GBP,0.78,4.0,Positive,UK,English,7/31/2025,False,5,5,4,3,4,3,BestBuy,1
34045,Antonio Thompson,18,Xiaomi,Poco X6,272.6,AUD,1.53,3.0,Neutral,Australia,English,7/27/2024,False,3,1,4,3,3,4,eBay,0
